1,1,2.2196,8.7423,-1.5708,1.8476,0.08,2.1396,9.6661,2.1396,7.8185,2.2996,7.8185,2.2996,9.6661
1,1,2.2196,6.1524,-1.5708,2.2765,0.08,2.1396,7.2906,2.1396,5.0142,2.2996,5.0142,2.2996,7.2906
1,0,2.2196,7.3401,-1.5708,4.6519,0.08,2.1396,9.6661,2.1396,5.0142,2.2996,5.0142,2.2996,9.6661
1,1,7.1025,9.6661,3.1416,0.26394,0.08,7.2344,9.7461,6.9705,9.7461,6.9705,9.5861,7.2344,9.5861
1,1,4.3146,9.6661,3.1416,4.19,0.08,6.4096,9.7461,2.2196,9.7461,2.2196,9.5861,6.4096,9.5861
1,0,4.727,9.6661,3.1416,5.0148,0.08,7.2344,9.7461,2.2196,9.7461,2.2196,9.5861,7.2344,9.5861
1,1,7.2344,7.3401,1.5708,4.6519,0.08,7.3144,5.0142,7.3144,9.6661,7.1544,9.6661,7.1544,5.0142
1,0,7.2344,7.3401,1.5708,4.6519,0.08,7.3144,5.0142,7.3144,9.6661,7.1544,9.6661,7.1544,5.0142
1,1,4.727,5.0142,0,5.0148,0.08,2.2196,4.9342,7.2344,4.9342,7.2344,5.0942,2.2196,5.0942
1,0,4.727,5.0142,0,5.0148,0.08,2.2196,4.9342,7.2344,4.9342,7.2344,5.0942,2.2196,5.0942
2,1,6.1787,14.862,-1.5708,1.1547,0.08,6.0987,15.44,6.0987,14.285,6.2587,14.285,6.2587,15.44
2,1,6.1787,12.025,-1.5708,2.0785,0.08,6.0987,13.064,6.0987,10.986,6.2587,10.986,6.2587,13.064
2,0,6.1787,13.213,-1.5708,4.4539,0.08,6.0987,15.44,6.0987,10.986,6.2587,10.986,6.2587,15.44
2,1,7.4324,15.44,3.1416,0.32992,0.08,7.5973,15.52,7.2674,15.52,7.2674,15.36,7.5973,15.36
2,1,6.4261,15.44,3.1416,0.49488,0.08,6.6736,15.52,6.1787,15.52,6.1787,15.36,6.6736,15.36
2,0,6.888,15.44,3.1416,1.4187,0.08,7.5973,15.52,6.1787,15.52,6.1787,15.36,7.5973,15.36
