1,1,0.16065,1.8652,-1.5708,3.3578,0.08,0.080654,3.5442,0.080654,0.18632,0.24065,0.18632,0.24065,3.5442
1,0,0.16065,1.8652,-1.5708,3.3578,0.08,0.080654,3.5442,0.080654,0.18632,0.24065,0.18632,0.24065,3.5442
1,1,2.2532,3.5442,3.1416,4.1851,0.08,4.3458,3.6242,0.16065,3.6242,0.16065,3.4642,4.3458,3.4642
1,0,2.2532,3.5442,3.1416,4.1851,0.08,4.3458,3.6242,0.16065,3.6242,0.16065,3.4642,4.3458,3.4642
1,1,4.3458,1.336,1.5708,2.2994,0.08,4.4258,0.18632,4.4258,2.4857,4.2658,2.4857,4.2658,0.18632
1,1,4.3458,3.3434,1.5708,0.40148,0.08,4.4258,3.1427,4.4258,3.5442,4.2658,3.5442,4.2658,3.1427
1,0,4.3458,1.8652,1.5708,3.3578,0.08,4.4258,0.18632,4.4258,3.5442,4.2658,3.5442,4.2658,0.18632
1,1,2.2532,0.18632,0,4.1851,0.08,0.16065,0.10632,4.3458,0.10632,4.3458,0.26632,0.16065,0.26632
1,0,2.2532,0.18632,0,4.1851,0.08,0.16065,0.10632,4.3458,0.10632,4.3458,0.26632,0.16065,0.26632
2,1,0.19107,5.6367,-1.5679,4.2338,0.08,0.10499,7.7534,0.11715,3.5196,0.27715,3.5201,0.26499,7.7539
2,0,0.19107,5.6367,-1.5679,4.2338,0.08,0.10499,7.7534,0.11715,3.5196,0.27715,3.5201,0.26499,7.7539
2,1,1.8092,8.07,-2.9492,3.3094,0.08,3.418,8.4648,0.16969,7.8322,0.20028,7.6751,3.4486,8.3078
2,0,1.8092,8.07,-2.9492,3.3094,0.08,3.418,8.4648,0.16969,7.8322,0.20028,7.6751,3.4486,8.3078
2,1,3.4333,6.4701,1.5708,3.8323,0.08,3.5133,4.554,3.5133,8.3863,3.3533,8.3863,3.3533,4.554
2,0,3.4333,6.4701,1.5708,3.8323,0.08,3.5133,4.554,3.5133,8.3863,3.3533,8.3863,3.3533,4.554
2,1,3.8774,4.5235,3.0732,0.89021,0.08,4.3269,4.5729,3.4388,4.6338,3.4279,4.4741,4.316,4.4133
2,0,3.8774,4.5235,3.0732,0.89021,0.08,4.3269,4.5729,3.4388,4.6338,3.4279,4.4741,4.316,4.4133
2,1,4.2881,3.6362,1.5319,0.15993,0.08,4.3649,3.5532,4.3711,3.713,4.2113,3.7193,4.205,3.5595
2,1,4.3196,4.4445,1.5319,0.097255,0.08,4.3976,4.3928,4.4014,4.49,4.2415,4.4962,4.2377,4.3991
2,0,4.3032,4.0247,1.5319,0.9375,0.08,4.3649,3.5532,4.4014,4.49,4.2415,4.4962,4.205,3.5595
2,1,2.2411,3.5381,0.0089283,4.088,0.08,0.19787,3.4398,4.2857,3.4763,4.2843,3.6363,0.19644,3.5998
2,0,2.2411,3.5381,0.0089283,4.088,0.08,0.19787,3.4398,4.2857,3.4763,4.2843,3.6363,0.19644,3.5998
3,1,3.4516,6.4336,-1.5804,3.8082,0.08,3.3898,8.3384,3.3533,4.5304,3.5133,4.5289,3.5498,8.3369
3,0,3.4516,6.4336,-1.5804,3.8082,0.08,3.3898,8.3384,3.3533,4.5304,3.5133,4.5289,3.5498,8.3369
3,1,5.6719,8.6904,-2.9827,4.4603,0.08,7.8613,9.1223,3.4572,8.4166,3.4825,8.2586,7.8866,8.9643
3,0,5.6719,8.6904,-2.9827,4.4603,0.08,7.8613,9.1223,3.4572,8.4166,3.4825,8.2586,7.8866,8.9643
3,1,7.8967,2.9237,1.5745,0.876,0.08,7.9783,2.486,7.9751,3.362,7.8151,3.3614,7.8183,2.4854
3,1,7.8872,5.4665,1.5745,1.9224,0.08,7.9708,4.5056,7.9637,6.428,7.8037,6.4274,7.8108,4.505
3,1,7.8767,8.3011,1.5745,1.4843,0.08,7.9595,7.5593,7.954,9.0436,7.794,9.043,7.7995,7.5587
3,0,7.8861,5.7645,1.5745,6.5576,0.08,7.9783,2.486,7.954,9.0436,7.794,9.043,7.8183,2.4854
3,1,6.56,2.4736,0.0090907,2.6767,0.08,5.2225,2.3814,7.899,2.4057,7.8976,2.5657,5.221,2.5414
3,0,6.56,2.4736,0.0090907,2.6767,0.08,5.2225,2.3814,7.899,2.4057,7.8976,2.5657,5.221,2.5414
3,1,5.2278,3.4894,-1.5767,2.0561,0.08,5.1539,4.5179,5.1418,2.4619,5.3018,2.4609,5.3139,4.517
3,0,5.2278,3.4894,-1.5767,2.0561,0.08,5.1539,4.5179,5.1418,2.4619,5.3018,2.4609,5.3139,4.517
3,1,3.9868,4.5259,-0.0067567,1.1069,0.08,3.4328,4.4496,4.5397,4.4422,4.5408,4.6021,3.4339,4.6096
