1,1,7.5647,4.5563,0,3.2292,0.08,5.9501,4.4763,9.1793,4.4763,9.1793,4.6363,5.9501,4.6363
1,0,7.5647,4.5563,0,3.2292,0.08,5.9501,4.4763,9.1793,4.4763,9.1793,4.6363,5.9501,4.6363
1,1,9.2242,5.9167,1.5378,2.7224,0.08,9.2593,4.5536,9.349,7.2745,9.1891,7.2798,9.0994,4.5589
1,0,9.2242,5.9167,1.5378,2.7224,0.08,9.2593,4.5536,9.349,7.2745,9.1891,7.2798,9.0994,4.5589
1,1,9.1046,7.2772,3.1416,0.3289,0.08,9.269,7.3572,8.9401,7.3572,8.9401,7.1972,9.269,7.1972
1,1,7.9684,7.2772,3.1416,0.7475,0.08,8.3421,7.3572,7.5946,7.3572,7.5946,7.1972,8.3421,7.1972
1,0,8.4318,7.2772,3.1416,1.6744,0.08,9.269,7.3572,7.5946,7.3572,7.5946,7.1972,9.269,7.1972
1,1,7.5797,7.5762,1.6208,0.59875,0.08,7.6745,7.2812,7.6446,7.8792,7.4848,7.8712,7.5147,7.2732
1,0,7.5797,7.5762,1.6208,0.59875,0.08,7.6745,7.2812,7.6446,7.8792,7.4848,7.8712,7.5147,7.2732
1,1,6.7574,7.8453,-3.1046,1.6157,0.08,7.5618,7.9551,5.9472,7.8953,5.9531,7.7354,7.5677,7.7952
1,0,6.7574,7.8453,-3.1046,1.6157,0.08,7.5618,7.9551,5.9472,7.8953,5.9531,7.7354,7.5677,7.7952
1,1,5.9501,6.1858,-1.5708,3.2591,0.08,5.8701,7.8154,5.8701,4.5563,6.0301,4.5563,6.0301,7.8154
1,0,5.9501,6.1858,-1.5708,3.2591,0.08,5.8701,7.8154,5.8701,4.5563,6.0301,4.5563,6.0301,7.8154
2,1,9.6727,4.3619,-0.7299,0.7623,0.08,9.3353,4.5565,9.9034,4.0482,10.01,4.1674,9.442,4.6757
2,0,9.6727,4.3619,-0.7299,0.7623,0.08,9.3353,4.5565,9.9034,4.0482,10.01,4.1674,9.442,4.6757
2,1,10.345,4.0779,-0.076772,0.7797,0.08,9.9506,4.028,10.728,3.9682,10.74,4.1277,9.9629,4.1875
2,0,10.345,4.0779,-0.076772,0.7797,0.08,9.9506,4.028,10.728,3.9682,10.74,4.1277,9.9629,4.1875
2,1,11.093,4.1526,0.28379,0.7475,0.08,10.757,3.9712,11.474,4.1805,11.429,4.3341,10.712,4.1248
2,0,11.093,4.1526,0.28379,0.7475,0.08,10.757,3.9712,11.474,4.1805,11.429,4.3341,10.712,4.1248
2,1,11.676,4.4367,0.67474,0.57436,0.08,11.502,4.1948,11.95,4.5536,11.85,4.6786,11.402,4.3198
2,0,11.676,4.4367,0.67474,0.57436,0.08,11.502,4.1948,11.95,4.5536,11.85,4.6786,11.402,4.3198
2,1,11.87,6.4101,1.5875,3.5885,0.08,11.98,4.6174,11.92,8.2054,11.76,8.2028,11.82,4.6148
2,0,11.87,6.4101,1.5875,3.5885,0.08,11.98,4.6174,11.92,8.2054,11.76,8.2028,11.82,4.6148
2,1,10.6,8.219,3.1295,2.4819,0.08,11.841,8.2841,9.3597,8.314,9.3578,8.154,11.839,8.1241
2,0,10.6,8.219,3.1295,2.4819,0.08,11.841,8.2841,9.3597,8.314,9.3578,8.154,11.839,8.1241
2,1,9.3593,8.1594,-1.5625,0.14925,0.08,9.2787,8.2333,9.28,8.0841,9.44,8.0854,9.4387,8.2346
2,1,9.3768,6.0514,-1.5625,2.8708,0.08,9.2849,7.4861,9.3086,4.6154,9.4686,4.6167,9.4449,7.4874
2,0,9.3737,6.425,-1.5625,3.618,0.08,9.2787,8.2333,9.3086,4.6154,9.4686,4.6167,9.4387,8.2346
3,1,10.42,8.3984,0.010309,2.9005,0.08,8.9708,8.3035,11.871,8.3334,11.869,8.4934,8.9692,8.4635
3,0,10.42,8.3984,0.010309,2.9005,0.08,8.9708,8.3035,11.871,8.3334,11.869,8.4934,8.9692,8.4635
3,1,11.915,9.4449,1.5273,2.065,0.08,11.95,8.4099,12.04,10.473,11.88,10.48,11.79,8.4169
3,0,11.915,9.4449,1.5273,2.065,0.08,11.95,8.4099,12.04,10.473,11.88,10.48,11.79,8.4169
3,1,10.839,10.476,3.1416,2.2425,0.08,11.96,10.556,9.7175,10.556,9.7175,10.396,11.96,10.396
