1,1,1.4344,7.6513,-1.5708,2.6423,0.08,1.3544,8.9725,1.3544,6.3302,1.5144,6.3302,1.5144,8.9725
1,0,1.4344,7.6513,-1.5708,2.6423,0.08,1.3544,8.9725,1.3544,6.3302,1.5144,6.3302,1.5144,8.9725
1,1,5.221,8.9725,3.1416,0.54262,0.08,5.4923,9.0525,4.9497,9.0525,4.9497,8.8925,5.4923,8.8925
1,1,2.9561,8.9725,3.1416,3.0434,0.08,4.4778,9.0525,1.4344,9.0525,1.4344,8.8925,4.4778,8.8925
1,0,3.4633,8.9725,3.1416,4.0579,0.08,5.4923,9.0525,1.4344,9.0525,1.4344,8.8925,5.4923,8.8925
1,1,5.4923,7.6513,1.5708,2.6423,0.08,5.5723,6.3302,5.5723,8.9725,5.4123,8.9725,5.4123,6.3302
1,0,5.4923,7.6513,1.5708,2.6423,0.08,5.5723,6.3302,5.5723,8.9725,5.4123,8.9725,5.4123,6.3302
1,1,3.4633,6.3302,0,4.0579,0.08,1.4344,6.2502,5.4923,6.2502,5.4923,6.4102,1.4344,6.4102
1,0,3.4633,6.3302,0,4.0579,0.08,1.4344,6.2502,5.4923,6.2502,5.4923,6.4102,1.4344,6.4102
1,3,2.7168,6.7953,0,0.80622,0.53748,2.3137,6.5266,2.3137,7.064,3.1199,7.064,3.1199,6.5266
1,5,1.8338,8.0238,0,0.57587,0.69104,1.5459,7.6783,1.5459,8.3693,2.1218,8.3693,2.1218,7.6783
2,1,5.4687,4.6669,-1.5708,8.7055,0.08,5.3887,9.0197,5.3887,0.31413,5.5487,0.31413,5.5487,9.0197
2,0,5.4687,4.6669,-1.5708,8.7055,0.08,5.3887,9.0197,5.3887,0.31413,5.5487,0.31413,5.5487,9.0197
2,1,7.7335,9.0197,3.1416,4.5297,0.08,9.9984,9.0997,5.4687,9.0997,5.4687,8.9397,9.9984,8.9397
2,0,7.7335,9.0197,3.1416,4.5297,0.08,9.9984,9.0997,5.4687,9.0997,5.4687,8.9397,9.9984,8.9397
2,1,9.9984,4.6669,1.5708,8.7055,0.08,10.078,0.31413,10.078,9.0197,9.9184,9.0197,9.9184,0.31413
2,0,9.9984,4.6669,1.5708,8.7055,0.08,10.078,0.31413,10.078,9.0197,9.9184,9.0197,9.9184,0.31413
2,1,7.7335,0.31413,0,4.5297,0.08,5.4687,0.23413,9.9984,0.23413,9.9984,0.39413,5.4687,0.39413
2,0,7.7335,0.31413,0,4.5297,0.08,5.4687,0.23413,9.9984,0.23413,9.9984,0.39413,5.4687,0.39413
3,1,5.2328,11.697,-1.5708,0.68417,0.08,5.1528,12.039,5.1528,11.355,5.3128,11.355,5.3128,12.039
3,1,5.2328,9.9398,-1.5708,1.9346,0.08,5.1528,10.907,5.1528,8.9725,5.3128,8.9725,5.3128,10.907
3,0,5.2328,10.506,-1.5708,3.067,0.08,5.1528,12.039,5.1528,8.9725,5.3128,8.9725,5.3128,12.039
3,1,7.6156,12.039,3.1416,4.7656,0.08,9.9984,12.119,5.2328,12.119,5.2328,11.959,9.9984,11.959
3,0,7.6156,12.039,3.1416,4.7656,0.08,9.9984,12.119,5.2328,12.119,5.2328,11.959,9.9984,11.959
3,1,9.9984,10.506,1.5708,3.067,0.08,10.078,8.9725,10.078,12.039,9.9184,12.039,9.9184,8.9725
3,0,9.9984,10.506,1.5708,3.067,0.08,10.078,8.9725,10.078,12.039,9.9184,12.039,9.9184,8.9725
3,1,7.6156,8.9725,0,4.7656,0.08,5.2328,8.8925,9.9984,8.8925,9.9984,9.0525,5.2328,9.0525
3,0,7.6156,8.9725,0,4.7656,0.08,5.2328,8.8925,9.9984,8.8925,9.9984,9.0525,5.2328,9.0525
4,1,5.2799,14.988,-1.5708,1.4627,0.08,5.1999,15.72,5.1999,14.257,5.3599,14.257,5.3599,15.72
4,1,5.2799,12.83,-1.5708,1.6279,0.08,5.1999,13.644,5.1999,12.016,5.3599,12.016,5.3599,13.644
4,0,5.2799,13.868,-1.5708,3.704,0.08,5.1999,15.72,5.1999,12.016,5.3599,12.016,5.3599,15.72
4,1,7.6863,15.72,3.1416,4.8128,0.08,10.093,15.8,5.2799,15.8,5.2799,15.64,10.093,15.64
4,0,7.6863,15.72,3.1416,4.8128,0.08,10.093,15.8,5.2799,15.8,5.2799,15.64,10.093,15.64
